Bridge_ID,Location,Age (years),Material,Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Maintenance_History,Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Material_Composition,Bridge_Design,Construction_Quality,Temperature (°C),Humidity (%),Collapse_Status
6904,Region_4,24,Steel,1396.2196219621962,36.06660666066607,72.13321332133214,6934.653465346534,Cloudy,3451.8451845184513,2028-11-25,69.03690369036904,6.903690369036903,752.2952295229524,345.1845184518452,"Steel 70%, Concrete 30%",Arch,Good,25.229522952295227,69.03690369036904,Standing
6905,Region_5,47,Concrete,1396.4146414641464,36.07110711071107,72.14221422142214,6935.6435643564355,Windy,3452.345234523452,2028-11-26,69.04690469046905,6.904690469046905,752.3752375237524,345.23452345234523,"Concrete 80%, Wood 20%",Beam,Good,25.23752375237524,69.04690469046905,Standing
6906,Region_1,44,Wood,1396.6096609660965,36.075607560756076,72.15121512151215,6936.633663366337,Rainy,3452.8452845284523,2028-11-27,69.05690569056907,6.9056905690569055,752.4552455245525,345.2845284528453,"Concrete 80%, Wood 20%",Truss,Good,25.245524552455244,69.05690569056907,Standing
6907,Region_2,41,Steel,1396.8046804680469,36.080108010801084,72.16021602160217,6937.623762376237,Sunny,3453.345334533453,2028-11-28,69.06690669066907,6.906690669066907,752.5352535253526,345.33453345334533,"Steel 70%, Concrete 30%",Arch,Good,25.253525352535256,69.06690669066907,Standing
6908,Region_3,19,Concrete,1396.999699969997,36.084608460846084,72.16921692169217,6938.6138613861385,Snowy,3453.8453845384533,2028-11-29,69.07690769076908,6.907690769076908,752.6152615261526,345.3845384538454,"Concrete 80%, Wood 20%",Beam,Good,25.26152615261526,69.07690769076908,Standing
6909,Region_4,36,Wood,1397.194719471947,36.089108910891085,72.17821782178217,6939.60396039604,Cloudy,3454.345434543454,2028-11-30,69.0869086908691,6.908690869086909,752.6952695269528,345.43454345434543,"Concrete 80%, Wood 20%",Truss,Good,25.269526952695273,69.0869086908691,Standing
6910,Region_5,32,Steel,1397.3897389738975,36.0936093609361,72.1872187218722,6940.59405940594,Windy,3454.8454845484544,2028-12-01,69.0969096909691,6.90969096909691,752.7752775277528,345.4845484548455,"Steel 70%, Concrete 30%",Arch,Good,25.277527752775278,69.0969096909691,Standing
6911,Region_1,17,Concrete,1397.5847584758476,36.0981098109811,72.1962196219622,6941.584158415842,Rainy,3455.345534553455,2028-12-02,69.1069106910691,6.91069106910691,752.8552855285528,345.53455345534553,"Concrete 80%, Wood 20%",Beam,Good,25.285528552855283,69.1069106910691,Standing
6912,Region_2,42,Wood,1397.7797779777977,36.1026102610261,72.2052205220522,6942.574257425743,Sunny,3455.8455845584554,2028-12-03,69.11691169116912,6.911691169116912,752.935293529353,345.5845584558456,"Concrete 80%, Wood 20%",Truss,Good,25.293529352935295,69.11691169116912,Standing
6913,Region_3,5,Steel,1397.9747974797478,36.10711071107111,72.21422142214222,6943.564356435643,Snowy,3456.345634563456,2028-12-04,69.12691269126913,6.9126912691269125,753.015301530153,345.63456345634563,"Steel 70%, Concrete 30%",Arch,Good,25.3015301530153,69.12691269126913,Standing
6914,Region_4,36,Concrete,1398.1698169816982,36.111611161116116,72.22322232223223,6944.554455445545,Cloudy,3456.8456845684564,2028-12-05,69.13691369136914,6.913691369136914,753.0953095309532,345.6845684568457,"Concrete 80%, Wood 20%",Beam,Good,25.30953095309531,69.13691369136914,Standing
6915,Region_5,43,Wood,1398.3648364836483,36.11611161116112,72.23222322232223,6945.544554455446,Windy,3457.345734573457,2028-12-06,69.14691469146915,6.914691469146915,753.1753175317532,345.73457345734573,"Concrete 80%, Wood 20%",Truss,Good,25.317531753175317,69.14691469146915,Standing
6916,Region_1,9,Steel,1398.5598559855985,36.12061206120612,72.24122412241223,6946.534653465346,Rainy,3457.8457845784574,2028-12-07,69.15691569156915,6.915691569156916,753.2553255325532,345.7845784578458,"Steel 70%, Concrete 30%",Arch,Good,25.32553255325533,69.15691569156915,Standing
6917,Region_2,30,Concrete,1398.7548754875488,36.125112511251125,72.25022502250225,6947.524752475248,Sunny,3458.345834583458,2028-12-08,69.16691669166917,6.916691669166917,753.3353335333534,345.83458345834583,"Concrete 80%, Wood 20%",Beam,Good,25.333533353335334,69.16691669166917,Standing
6918,Region_3,17,Wood,1398.949894989499,36.12961296129613,72.25922592259226,6948.514851485148,Snowy,3458.8458845884584,2028-12-09,69.17691769176918,6.917691769176917,753.4153415341534,345.8845884588459,"Concrete 80%, Wood 20%",Truss,Good,25.34153415341534,69.17691769176918,Standing
6919,Region_4,6,Steel,1399.144914491449,36.13411341134113,72.26822682268227,6949.504950495049,Cloudy,3459.345934593459,2028-12-10,69.1869186918692,6.918691869186919,753.4953495349536,345.93459345934593,"Steel 70%, Concrete 30%",Arch,Good,25.34953495349535,69.1869186918692,Standing
6920,Region_5,36,Concrete,1399.3399339933994,36.13861386138614,72.27722772277228,6950.495049504951,Windy,3459.8459845984594,2028-12-11,69.1969196919692,6.919691969196919,753.5753575357536,345.984598459846,"Concrete 80%, Wood 20%",Beam,Good,25.357535753575355,69.1969196919692,Standing
6921,Region_1,28,Wood,1399.5349534953496,36.14311431143115,72.2862286228623,6951.485148514851,Rainy,3460.34603460346,2028-12-12,69.2069206920692,6.920692069206921,753.6553655365536,346.03460346034603,"Concrete 80%, Wood 20%",Truss,Good,25.365536553655367,69.2069206920692,Standing
6922,Region_2,11,Steel,1399.7299729972997,36.14761476147615,72.2952295229523,6952.475247524752,Sunny,3460.8460846084604,2028-12-13,69.21692169216922,6.9216921692169215,753.7353735373538,346.0846084608461,"Steel 70%, Concrete 30%",Arch,Good,25.373537353735372,69.21692169216922,Standing
6923,Region_3,48,Concrete,1399.9249924992498,36.15211521152115,72.3042304230423,6953.465346534654,Snowy,3461.346134613461,2028-12-14,69.22692269226923,6.922692269226923,753.8153815381538,346.13461346134613,"Concrete 80%, Wood 20%",Beam,Good,25.381538153815384,69.22692269226923,Standing
6924,Region_4,41,Wood,1400.1200120012002,36.15661566156616,72.31323132313231,6954.455445544554,Cloudy,3461.8461846184614,2028-12-15,69.23692369236925,6.923692369236924,753.895389538954,346.1846184618462,"Concrete 80%, Wood 20%",Truss,Good,25.38953895389539,69.23692369236925,Standing
6925,Region_5,40,Steel,1400.3150315031503,36.161116111611165,72.32223222322233,6955.445544554455,Windy,3462.346234623462,2028-12-16,69.24692469246925,6.924692469246925,753.975397539754,346.23462346234624,"Steel 70%, Concrete 30%",Arch,Good,25.3975397539754,69.24692469246925,Standing
6926,Region_1,20,Concrete,1400.5100510051004,36.165616561656165,72.33123312331233,6956.435643564357,Rainy,3462.8462846284624,2028-12-17,69.25692569256925,6.925692569256926,754.055405540554,346.2846284628463,"Concrete 80%, Wood 20%",Beam,Good,25.405540554055406,69.25692569256925,Standing
6927,Region_2,15,Wood,1400.7050705070508,36.17011701170117,72.34023402340235,6957.425742574257,Sunny,3463.346334633463,2028-12-18,69.26692669266927,6.926692669266926,754.1354135413542,346.33463346334634,"Concrete 80%, Wood 20%",Truss,Good,25.41354135413541,69.26692669266927,Standing
6928,Region_3,10,Steel,1400.900090009001,36.17461746174618,72.34923492349236,6958.415841584158,Snowy,3463.8463846384634,2028-12-19,69.27692769276928,6.927692769276928,754.2154215421542,346.3846384638464,"Steel 70%, Concrete 30%",Arch,Good,25.421542154215423,69.27692769276928,Standing
6929,Region_4,24,Concrete,1401.095109510951,36.17911791179118,72.35823582358236,6959.40594059406,Cloudy,3464.346434643464,2028-12-20,69.2869286928693,6.9286928692869285,754.2954295429544,346.43464346434644,"Concrete 80%, Wood 20%",Beam,Good,25.429542954295428,69.2869286928693,Standing
6930,Region_5,20,Wood,1401.2901290129014,36.18361836183618,72.36723672367236,6960.39603960396,Windy,3464.8464846484644,2028-12-21,69.2969296929693,6.92969296929693,754.3754375437544,346.4846484648465,"Concrete 80%, Wood 20%",Truss,Good,25.43754375437544,69.2969296929693,Standing
6931,Region_1,34,Steel,1401.4851485148515,36.18811881188119,72.37623762376238,6961.3861386138615,Rainy,3465.346534653465,2028-12-22,69.3069306930693,6.930693069306931,754.4554455445544,346.53465346534654,"Steel 70%, Concrete 30%",Arch,Good,25.445544554455445,69.3069306930693,Standing
6932,Region_2,36,Concrete,1401.6801680168016,36.1926192619262,72.3852385238524,6962.376237623762,Sunny,3465.8465846584654,2028-12-23,69.31693169316932,6.931693169316932,754.5354535453546,346.5846584658466,"Concrete 80%, Wood 20%",Beam,Good,25.453545354535457,69.31693169316932,Standing
6933,Region_3,36,Wood,1401.8751875187518,36.1971197119712,72.3942394239424,6963.366336633663,Snowy,3466.346634663466,2028-12-24,69.32693269326933,6.932693269326933,754.6154615461546,346.63466346634664,"Concrete 80%, Wood 20%",Truss,Good,25.461546154615462,69.32693269326933,Standing
6934,Region_4,32,Steel,1402.0702070207021,36.2016201620162,72.4032403240324,6964.3564356435645,Cloudy,3466.8466846684664,2028-12-25,69.33693369336935,6.933693369336933,754.6954695469548,346.6846684668467,"Steel 70%, Concrete 30%",Arch,Good,25.469546954695467,69.33693369336935,Standing
6935,Region_5,48,Concrete,1402.2652265226523,36.206120612061206,72.41224122412241,6965.346534653465,Windy,3467.346734673467,2028-12-26,69.34693469346935,6.934693469346935,754.7754775477548,346.73467346734674,"Concrete 80%, Wood 20%",Beam,Good,25.47754775477548,69.34693469346935,Standing
6936,Region_1,32,Wood,1402.4602460246024,36.21062106210621,72.42124212421243,6966.336633663366,Rainy,3467.8467846784674,2028-12-27,69.35693569356935,6.9356935693569355,754.8554855485548,346.7846784678468,"Concrete 80%, Wood 20%",Truss,Good,25.485548554855484,69.35693569356935,Standing
6937,Region_2,20,Steel,1402.6552655265527,36.215121512151214,72.43024302430243,6967.3267326732675,Sunny,3468.346834683468,2028-12-28,69.36693669366937,6.936693669366937,754.935493549355,346.83468346834684,"Steel 70%, Concrete 30%",Arch,Good,25.493549354935496,69.36693669366937,Standing
6938,Region_3,28,Concrete,1402.8502850285029,36.21962196219622,72.43924392439244,6968.316831683168,Snowy,3468.8468846884684,2028-12-29,69.37693769376938,6.937693769376938,755.015501550155,346.8846884688469,"Concrete 80%, Wood 20%",Beam,Good,25.5015501550155,69.37693769376938,Standing
6939,Region_4,13,Wood,1403.045304530453,36.22412241224123,72.44824482448246,6969.306930693069,Cloudy,3469.346934693469,2028-12-30,69.3869386938694,6.938693869386939,755.0955095509552,346.93469346934694,"Concrete 80%, Wood 20%",Truss,Good,25.509550955095513,69.3869386938694,Standing
6940,Region_5,3,Steel,1403.2403240324031,36.22862286228623,72.45724572457246,6970.297029702971,Windy,3469.8469846984694,2028-12-31,69.3969396939694,6.93969396939694,755.1755175517552,346.984698469847,"Steel 70%, Concrete 30%",Arch,Good,25.517551755175518,69.3969396939694,Standing
6941,Region_1,2,Concrete,1403.4353435343535,36.23312331233123,72.46624662466246,6971.287128712871,Rainy,3470.34703470347,2029-01-01,69.4069406940694,6.94069406940694,755.2555255525552,347.03470347034704,"Concrete 80%, Wood 20%",Beam,Good,25.525552555255523,69.4069406940694,Standing
6942,Region_2,33,Wood,1403.6303630363036,36.23762376237624,72.47524752475248,6972.277227722772,Sunny,3470.8470847084704,2029-01-02,69.41694169416942,6.941694169416942,755.3355335533554,347.0847084708471,"Concrete 80%, Wood 20%",Truss,Good,25.533553355335535,69.41694169416942,Standing
6943,Region_3,10,Steel,1403.8253825382537,36.242124212421245,72.48424842484249,6973.267326732674,Snowy,3471.347134713471,2029-01-03,69.42694269426943,6.9426942694269425,755.4155415541554,347.13471347134714,"Steel 70%, Concrete 30%",Arch,Good,25.54155415541554,69.42694269426943,Standing
6944,Region_4,38,Concrete,1404.020402040204,36.246624662466246,72.49324932493249,6974.257425742574,Cloudy,3471.8471847184715,2029-01-04,69.43694369436945,6.943694369436944,755.4955495549556,347.1847184718472,"Concrete 80%, Wood 20%",Beam,Good,25.54955495549555,69.43694369436945,Standing
6945,Region_5,30,Wood,1404.2154215421542,36.251125112511254,72.50225022502251,6975.247524752475,Windy,3472.347234723472,2029-01-05,69.44694469446945,6.944694469446945,755.5755575557556,347.23472347234724,"Concrete 80%, Wood 20%",Truss,Good,25.557555755575557,69.44694469446945,Standing
6946,Region_1,35,Steel,1404.4104410441043,36.25562556255626,72.51125112511252,6976.237623762376,Rainy,3472.8472847284725,2029-01-06,69.45694569456946,6.945694569456946,755.6555655565556,347.2847284728473,"Steel 70%, Concrete 30%",Arch,Good,25.56555655565557,69.45694569456946,Standing
6947,Region_2,48,Concrete,1404.6054605460547,36.26012601260126,72.52025202520252,6977.227722772277,Sunny,3473.347334733473,2029-01-07,69.46694669466947,6.946694669466947,755.7355735573558,347.33473347334734,"Concrete 80%, Wood 20%",Beam,Good,25.573557355735574,69.46694669466947,Standing
6948,Region_3,34,Wood,1404.8004800480048,36.26462646264626,72.52925292529252,6978.217821782178,Snowy,3473.8473847384735,2029-01-08,69.47694769476948,6.947694769476947,755.8155815581558,347.3847384738474,"Concrete 80%, Wood 20%",Truss,Good,25.58155815581558,69.47694769476948,Standing
6949,Region_4,26,Steel,1404.995499549955,36.26912691269127,72.53825382538254,6979.207920792079,Cloudy,3474.347434743474,2029-01-09,69.4869486948695,6.948694869486949,755.895589558956,347.43474347434744,"Steel 70%, Concrete 30%",Arch,Good,25.58955895589559,69.4869486948695,Standing
6950,Region_5,29,Concrete,1405.190519051905,36.27362736273628,72.54725472547256,6980.19801980198,Windy,3474.8474847484745,2029-01-10,69.4969496949695,6.949694969496949,755.975597559756,347.4847484748475,"Concrete 80%, Wood 20%",Beam,Good,25.597559755975595,69.4969496949695,Standing
6951,Region_1,44,Wood,1405.3855385538554,36.27812781278128,72.55625562556256,6981.188118811881,Rainy,3475.347534753475,2029-01-11,69.5069506950695,6.950695069506951,756.055605560556,347.53475347534754,"Concrete 80%, Wood 20%",Truss,Good,25.605560556055607,69.5069506950695,Standing
6952,Region_2,39,Steel,1405.5805580558056,36.28262826282628,72.56525652565256,6982.178217821782,Sunny,3475.8475847584755,2029-01-12,69.51695169516952,6.9516951695169515,756.1356135613562,347.5847584758476,"Steel 70%, Concrete 30%",Arch,Good,25.613561356135612,69.51695169516952,Standing
6953,Region_3,33,Concrete,1405.7755775577557,36.28712871287129,72.57425742574257,6983.168316831683,Snowy,3476.347634763476,2029-01-13,69.52695269526953,6.952695269526953,756.2156215621562,347.63476347634764,"Concrete 80%, Wood 20%",Beam,Good,25.621562156215624,69.52695269526953,Standing
6954,Region_4,12,Wood,1405.970597059706,36.291629162916294,72.58325832583259,6984.158415841584,Cloudy,3476.8476847684765,2029-01-14,69.53695369536955,6.953695369536954,756.2956295629564,347.6847684768477,"Concrete 80%, Wood 20%",Truss,Good,25.62956295629563,69.53695369536955,Standing
6955,Region_5,14,Steel,1406.1656165616562,36.296129612961295,72.59225922592259,6985.148514851485,Windy,3477.347734773477,2029-01-15,69.54695469546955,6.954695469546955,756.3756375637564,347.7347734773477,"Steel 70%, Concrete 30%",Arch,Good,25.63756375637564,69.54695469546955,Standing
6956,Region_1,43,Concrete,1406.3606360636063,36.3006300630063,72.6012601260126,6986.138613861386,Rainy,3477.8477847784775,2029-01-16,69.55695569556956,6.955695569556956,756.4556455645564,347.78477847784774,"Concrete 80%, Wood 20%",Beam,Good,25.645564556455646,69.55695569556956,Standing
6957,Region_2,31,Wood,1406.5556555655564,36.30513051305131,72.61026102610262,6987.1287128712875,Sunny,3478.347834783478,2029-01-17,69.56695669566957,6.956695669566956,756.5356535653566,347.8347834783478,"Concrete 80%, Wood 20%",Truss,Good,25.65356535653565,69.56695669566957,Standing
6958,Region_3,17,Steel,1406.7506750675068,36.30963096309631,72.61926192619262,6988.118811881188,Snowy,3478.8478847884785,2029-01-18,69.57695769576958,6.957695769576958,756.6156615661566,347.88478847884784,"Steel 70%, Concrete 30%",Arch,Good,25.661566156615663,69.57695769576958,Standing
6959,Region_4,22,Concrete,1406.945694569457,36.31413141314131,72.62826282628262,6989.108910891089,Cloudy,3479.347934793479,2029-01-19,69.58695869586958,6.9586958695869585,756.6956695669567,347.9347934793479,"Concrete 80%, Wood 20%",Beam,Good,25.669566956695668,69.58695869586958,Standing
6960,Region_5,47,Wood,1407.140714071407,36.31863186318632,72.63726372637264,6990.09900990099,Windy,3479.8479847984795,2029-01-20,69.5969596959696,6.95969596959696,756.7756775677568,347.98479847984794,"Concrete 80%, Wood 20%",Truss,Good,25.67756775677568,69.5969596959696,Standing
6961,Region_1,38,Steel,1407.3357335733574,36.323132313231326,72.64626462646265,6991.089108910891,Rainy,3480.34803480348,2029-01-21,69.6069606960696,6.960696069606961,756.8556855685569,348.034803480348,"Steel 70%, Concrete 30%",Arch,Good,25.685568556855685,69.6069606960696,Standing
6962,Region_2,5,Concrete,1407.5307530753075,36.32763276327633,72.65526552655265,6992.079207920792,Sunny,3480.8480848084805,2029-01-22,69.61696169616962,6.961696169616962,756.935693569357,348.08480848084804,"Concrete 80%, Wood 20%",Beam,Good,25.693569356935697,69.61696169616962,Standing
6963,Region_3,41,Wood,1407.7257725772577,36.332133213321335,72.66426642664267,6993.069306930693,Snowy,3481.348134813481,2029-01-23,69.62696269626963,6.962696269626963,757.015701570157,348.1348134813481,"Concrete 80%, Wood 20%",Truss,Good,25.701570157015702,69.62696269626963,Standing
6964,Region_4,36,Steel,1407.920792079208,36.33663366336634,72.67326732673268,6994.059405940594,Cloudy,3481.8481848184815,2029-01-24,69.63696369636963,6.963696369636963,757.0957095709571,348.18481848184814,"Steel 70%, Concrete 30%",Arch,Good,25.709570957095707,69.63696369636963,Standing
6965,Region_5,2,Concrete,1408.1158115811581,36.34113411341134,72.68226822682269,6995.049504950495,Windy,3482.348234823482,2029-01-25,69.64696469646965,6.964696469646965,757.1757175717572,348.2348234823482,"Concrete 80%, Wood 20%",Beam,Good,25.71757175717572,69.64696469646965,Standing
